,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
5726,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q108611021,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1983.0,1994.0,1950-1974
5727,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q108611162,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1974.0,1985.0,1950-1974
5733,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q108616082,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1984.0,1995.0,1950-1974
5744,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q108670503,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1980.0,1991.0,1950-1974
5747,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q108680628,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1982.0,1993.0,1950-1974
5758,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q123759763,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1977.0,1988.0,1950-1974
5761,http://www.wikidata.org/entity/Q108608522,http://www.wikidata.org/entity/Q123861928,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1980.0,1991.0,1983.0,1994.0,1950-1974
5772,http://www.wikidata.org/entity/Q108608857,http://www.wikidata.org/entity/Q108611303,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1991.0,2002.0,1987.0,1998.0,1950-1974
5795,http://www.wikidata.org/entity/Q108610133,http://www.wikidata.org/entity/Q108616689,Obafemi Awolowo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q2008672|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1976.0,1987.0,1950-1974
5799,http://www.wikidata.org/entity/Q108610133,http://www.wikidata.org/entity/Q108631617,Obafemi Awolowo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q2008672|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1984.0,1995.0,1950-1974
5801,http://www.wikidata.org/entity/Q108610133,http://www.wikidata.org/entity/Q108642950,Obafemi Awolowo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q2008672|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1977.0,1988.0,1950-1974
5830,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q108611021,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1983.0,1994.0,1950-1974
5832,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q108611303,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1987.0,1998.0,1950-1974
5838,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q108616082,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1984.0,1995.0,1950-1974
5849,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q108670503,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1980.0,1991.0,1950-1974
5852,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q108680628,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1982.0,1993.0,1950-1974
5862,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q123759763,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1977.0,1988.0,1950-1974
5865,http://www.wikidata.org/entity/Q108610144,http://www.wikidata.org/entity/Q123861928,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1981.0,1992.0,1983.0,1994.0,1950-1974
5884,http://www.wikidata.org/entity/Q108610398,http://www.wikidata.org/entity/Q108616459,Usmanu Danfodiyo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q7902729|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1980.0,1991.0,1950-1974
5890,http://www.wikidata.org/entity/Q108610398,http://www.wikidata.org/entity/Q108635217,Usmanu Danfodiyo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q7902729|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1981.0,1992.0,1950-1974
5892,http://www.wikidata.org/entity/Q108610398,http://www.wikidata.org/entity/Q108643920,Usmanu Danfodiyo University|Nigerian Law School,2,http://www.wikidata.org/entity/Q7902729|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1986.0,1997.0,1950-1974
5917,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108611149,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1972.0,1983.0,1950-1974
5919,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108611355,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1982.0,1993.0,1950-1974
5920,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108611385,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1983.0,1994.0,1950-1974
5926,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108618955,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1975.0,1986.0,1950-1974
5937,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108689611,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1979.0,1990.0,1950-1974
5942,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q108709886,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1983.0,1994.0,1950-1974
5945,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123136983,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1977.0,1988.0,1950-1974
5946,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123734302,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1977.0,1988.0,1950-1974
5948,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123779164,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1977.0,1988.0,1950-1974
5951,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123900968,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1978.0,1989.0,1950-1974
5952,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123901498,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1978.0,1989.0,1950-1974
5953,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q123990919,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1975.0,1986.0,1950-1974
5954,http://www.wikidata.org/entity/Q108611015,http://www.wikidata.org/entity/Q124813718,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1978.0,1989.0,1976.0,1987.0,1950-1974
5964,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108611303,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1987.0,1998.0,1950-1974
5965,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108611355,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1982.0,1993.0,1950-1974
5966,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108611385,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1983.0,1994.0,1950-1974
5967,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108611391,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1984.0,1995.0,1950-1974
5971,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108616082,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1984.0,1995.0,1950-1974
5973,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108616573,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1986.0,1997.0,1950-1974
5976,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108631617,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1984.0,1995.0,1950-1974
5980,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108670503,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1980.0,1991.0,1950-1974
5983,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108678258,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1978.0,1989.0,1950-1974
5988,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108709886,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1983.0,1994.0,1950-1974
5990,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q108803848,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1981.0,1992.0,1950-1974
5996,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q123785107,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1982.0,1993.0,1950-1974
5997,http://www.wikidata.org/entity/Q108611021,http://www.wikidata.org/entity/Q123861928,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1983.0,1994.0,1983.0,1994.0,1950-1974
6005,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q108618955,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1975.0,1986.0,1950-1974
6014,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123136983,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1977.0,1988.0,1950-1974
6015,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123734302,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1977.0,1988.0,1950-1974
6017,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123779164,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1977.0,1988.0,1950-1974
6018,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123900968,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1978.0,1989.0,1950-1974
6019,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123901498,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1978.0,1989.0,1950-1974
6020,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q123990919,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1975.0,1986.0,1950-1974
6021,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q124813718,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1976.0,1987.0,1950-1974
6029,http://www.wikidata.org/entity/Q108611149,http://www.wikidata.org/entity/Q20985233,Nigerian Law School|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q7032922|http://www.wikidata.org/entity/Q401034,1950-1974,1972.0,1983.0,1967.0,1978.0,1925-1949
6040,http://www.wikidata.org/entity/Q108611162,http://www.wikidata.org/entity/Q108670503,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1974.0,1985.0,1980.0,1991.0,1950-1974
6052,http://www.wikidata.org/entity/Q108611162,http://www.wikidata.org/entity/Q123759763,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1974.0,1985.0,1977.0,1988.0,1950-1974
6060,http://www.wikidata.org/entity/Q108611162,http://www.wikidata.org/entity/Q19271574,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1974.0,1985.0,1970.0,1981.0,1950-1974
6094,http://www.wikidata.org/entity/Q108611303,http://www.wikidata.org/entity/Q108616082,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1987.0,1998.0,1984.0,1995.0,1950-1974
6101,http://www.wikidata.org/entity/Q108611303,http://www.wikidata.org/entity/Q108680628,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1987.0,1998.0,1982.0,1993.0,1950-1974
6105,http://www.wikidata.org/entity/Q108611303,http://www.wikidata.org/entity/Q123861928,University of Nigeria|Nigerian Law School,2,http://www.wikidata.org/entity/Q927304|http://www.wikidata.org/entity/Q7032922,1950-1974,1987.0,1998.0,1983.0,1994.0,1950-1974
6107,http://www.wikidata.org/entity/Q108611355,http://www.wikidata.org/entity/Q108611391,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1984.0,1995.0,1950-1974
6112,http://www.wikidata.org/entity/Q108611355,http://www.wikidata.org/entity/Q108616573,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1986.0,1997.0,1950-1974
6116,http://www.wikidata.org/entity/Q108611355,http://www.wikidata.org/entity/Q108631617,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1984.0,1995.0,1950-1974
6121,http://www.wikidata.org/entity/Q108611355,http://www.wikidata.org/entity/Q108676551,University of Lagos|Ahmadu Bello University,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q401034,1950-1974,1982.0,1993.0,1977.0,1988.0,1950-1974
6123,http://www.wikidata.org/entity/Q108611355,http://www.wikidata.org/entity/Q108678258,University of Lagos|Nigerian Law School,2,http://www.wikidata.org/entity/Q1782980|http://www.wikidata.org/entity/Q7032922,1950-1974,1982.0,1993.0,1978.0,1989.0,1950-1974
